trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
534,False,"{'a': 0.5, 'e': 1.271760184540095e-12}",35,0,44.402066705645325,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
535,False,"{'a': 0.5, 'e': 1.2081721753130904e-12}",25,19,7.7505301465721095,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 1.1477635665474357e-12}",20,0,21.95196120333789,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
537,False,"{'a': 0.5, 'e': 1.090375388220064e-12}",30,0,41.59716305737012,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
538,False,"{'a': 0.5, 'e': 1.0358566188090607e-12}",20,9,15.160563157092046,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 9.840637878686076e-13}",20,0,21.524850030088807,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
540,False,"{'a': 0.5, 'e': 9.348605984751772e-13}",25,0,28.11173221482875,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
541,False,"{'a': 0.5, 'e': 8.881175685514183e-13}",25,2,30.10800683009033,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 8.437116901238473e-13}",20,0,24.65559700907781,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
543,False,"{'a': 0.5, 'e': 8.015261056176549e-13}",20,1,23.971576994589306,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 7.614498003367721e-13}",30,0,33.42767799881341,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
545,False,"{'a': 0.5, 'e': 7.233773103199335e-13}",20,0,30.062343815273948,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
546,False,"{'a': 0.5, 'e': 6.872084448039368e-13}",20,16,6.545970177470144,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.5, 'e': 6.528480225637399e-13}",35,21,25.315761448322455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.5, 'e': 6.202056214355529e-13}",25,0,28.461850000550903,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
549,False,"{'a': 0.5, 'e': 5.891953403637752e-13}",20,15,12.333275022936478,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 5.597355733455864e-13}",20,2,18.26231366957157,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.5, 'e': 5.317487946783071e-13}",20,0,29.76964158036765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 5.051613549443917e-13}",25,1,34.711005127142336,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.5, 'e': 4.799032871971721e-13}",25,0,35.788476801140106,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
554,False,"{'a': 0.5, 'e': 4.559081228373135e-13}",20,0,27.49131256594154,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
555,False,"{'a': 0.5, 'e': 4.3311271669544776e-13}",30,0,41.44651312990552,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
556,False,"{'a': 0.5, 'e': 4.114570808606754e-13}",25,0,31.043717963909316,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
557,False,"{'a': 0.5, 'e': 3.9088422681764156e-13}",25,15,16.827203710555143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 3.713400154767595e-13}",20,12,13.336493750672485,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.5, 'e': 3.527730147029215e-13}",25,0,27.66106168412697,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
560,False,"{'a': 0.5, 'e': 3.351343639677754e-13}",20,0,28.212379874326118,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
561,False,"{'a': 0.5, 'e': 3.1837764576938663e-13}",20,14,11.08369930865736,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 3.0245876348091726e-13}",20,0,28.146571089246223,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
563,False,"{'a': 0.5, 'e': 2.873358253068714e-13}",25,0,33.399641499242335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
564,False,"{'a': 0.5, 'e': 2.729690340415278e-13}",30,14,24.878481197445517,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 2.593205823394514e-13}",20,12,12.82033043557788,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 2.4635455322247883e-13}",25,14,20.318287581067526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 2.340368255613549e-13}",25,0,32.13946965576436,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
568,False,"{'a': 0.5, 'e': 2.2233498428328713e-13}",20,0,27.38796001456081,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
569,False,"{'a': 0.5, 'e': 2.1121823506912275e-13}",25,0,37.07265847638319,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
570,False,"{'a': 0.5, 'e': 2.006573233156666e-13}",20,11,18.089062385112783,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 1.9062445714988327e-13}",25,0,37.087212328467594,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
572,False,"{'a': 0.5, 'e': 1.810932342923891e-13}",20,4,20.18150850614211,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.5, 'e': 1.7203857257776965e-13}",20,1,27.488753400117332,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 1.6343664394888114e-13}",20,0,31.389646427939933,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
575,False,"{'a': 0.5, 'e': 1.5526481175143708e-13}",20,0,27.759407406436146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
576,False,"{'a': 0.5, 'e': 1.4750157116386522e-13}",25,9,25.276638215610923,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 1.4012649260567196e-13}",20,0,24.594638363297378,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
578,False,"{'a': 0.5, 'e': 1.3312016797538836e-13}",35,0,42.47800164129473,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
579,False,"{'a': 0.5, 'e': 1.2646415957661891e-13}",25,8,28.336482034814427,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 1.2014095159778798e-13}",20,8,16.77990293794942,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 1.1413390401789858e-13}",20,9,15.648832675394983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 1.0842720881700363e-13}",25,0,33.87486760098112,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
583,False,"{'a': 0.5, 'e': 1.0300584837615345e-13}",25,3,34.30715754276613,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 9.785555595734578e-14}",20,0,26.40854044800133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
585,False,"{'a': 0.5, 'e': 9.296277815947848e-14}",30,12,25.794543515422085,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 8.831463925150455e-14}",25,0,26.7823409705934,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.5, 'e': 8.389890728892932e-14}",20,0,31.6638443765941,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
588,False,"{'a': 0.5, 'e': 7.970396192448285e-14}",25,6,32.03264784303969,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 7.571876382825871e-14}",20,0,27.29619584105101,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
590,False,"{'a': 0.5, 'e': 7.193282563684576e-14}",20,0,26.675956201645356,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
591,False,"{'a': 0.5, 'e': 6.833618435500347e-14}",20,1,28.92571590473683,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 6.49193751372533e-14}",20,0,24.81768697418898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
593,False,"{'a': 0.5, 'e': 6.167340638039063e-14}",20,0,25.135447581947584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.5, 'e': 5.85897360613711e-14}",25,0,32.51932585936614,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
595,False,"{'a': 0.5, 'e': 5.566024925830254e-14}",25,17,11.190583121154884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 5.287723679538741e-14}",25,6,23.065738114126997,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 5.023337495561804e-14}",25,0,30.417461411453345,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
598,False,"{'a': 0.5, 'e': 4.772170620783713e-14}",25,0,31.828667643365844,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
599,False,"{'a': 0.5, 'e': 4.533562089744527e-14}",20,0,27.844706088306445,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
600,False,"{'a': 0.5, 'e': 4.306883985257301e-14}",20,0,28.380870615288636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
601,False,"{'a': 0.5, 'e': 4.091539785994435e-14}",30,0,40.54481636281138,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
602,False,"{'a': 0.5, 'e': 3.886962796694714e-14}",20,0,13.458264243167935,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
603,False,"{'a': 0.5, 'e': 3.6926146568599776e-14}",30,2,40.86948288977445,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 3.5079839240169786e-14}",25,14,18.095576695434136,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 3.3325847278161296e-14}",25,1,40.07423454443571,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 3.165955491425323e-14}",20,2,31.063967418549026,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 3.007657716854057e-14}",20,0,31.306545163236816,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
608,False,"{'a': 0.5, 'e': 2.8572748310113537e-14}",20,8,18.066178984981743,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 2.7144110894607858e-14}",20,0,29.263958710024145,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
610,False,"{'a': 0.5, 'e': 2.5786905349877465e-14}",20,0,28.372615649410715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.5, 'e': 2.449756008238359e-14}",35,2,43.190700092115435,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 2.327268207826441e-14}",20,9,15.17548455844215,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 2.210904797435119e-14}",20,6,22.11511538684391,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 2.1003595575633628e-14}",20,0,23.78224515053499,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
615,False,"{'a': 0.5, 'e': 1.9953415796851946e-14}",30,0,43.708442682042886,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
616,False,"{'a': 0.5, 'e': 1.8955745007009346e-14}",25,0,34.10262523300936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
617,False,"{'a': 0.5, 'e': 1.800795775665888e-14}",25,4,31.467562568919643,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 1.7107559868825933e-14}",20,7,17.395129565428476,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.5, 'e': 1.6252181875384635e-14}",20,0,25.49581297584595,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
620,False,"{'a': 0.5, 'e': 1.5439572781615404e-14}",30,16,20.95641711049743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.5, 'e': 1.4667594142534632e-14}",25,0,32.83327195011361,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
622,False,"{'a': 0.5, 'e': 1.39342144354079e-14}",20,0,18.564867060679987,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
623,False,"{'a': 0.5, 'e': 1.3237503713637506e-14}",20,9,13.911804054152132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 1.2575628527955629e-14}",20,3,29.167972997266066,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 1.1946847101557847e-14}",25,11,18.700287314387268,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 1.1349504746479954e-14}",20,5,26.51223552539294,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 1.0782029509155957e-14}",25,8,26.173139118113486,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 1.0242928033698158e-14}",30,0,33.979551547209134,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
629,False,"{'a': 0.5, 'e': 9.73078163201325e-15}",20,0,27.067357183917455,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
630,False,"{'a': 0.5, 'e': 9.244242550412587e-15}",25,13,15.626829705830477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 8.782030422891957e-15}",20,6,21.075814053465344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 8.342928901747359e-15}",25,20,9.799329129749268,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 7.925782456659991e-15}",20,4,18.662072496239652,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 7.52949333382699e-15}",30,0,36.812021541451756,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
635,False,"{'a': 0.5, 'e': 7.15301866713564e-15}",35,0,51.020040208668206,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
636,False,"{'a': 0.5, 'e': 6.7953677337788585e-15}",20,0,27.365147857714476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 6.455599347089915e-15}",25,0,34.93392015008341,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
638,False,"{'a': 0.5, 'e': 6.1328193797354194e-15}",20,2,25.80799488008751,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 5.826178410748648e-15}",25,0,25.954870226705616,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
640,False,"{'a': 0.5, 'e': 5.534869490211215e-15}",30,16,20.679887167203947,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 5.2581260157006545e-15}",30,17,18.09826487903687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 4.995219714915621e-15}",20,0,27.74007737063517,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
643,False,"{'a': 0.5, 'e': 4.74545872916984e-15}",25,0,30.628732079768994,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
644,False,"{'a': 0.5, 'e': 4.508185792711348e-15}",20,0,23.137706237678124,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
645,False,"{'a': 0.5, 'e': 4.28277650307578e-15}",30,0,34.216391969819604,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
646,False,"{'a': 0.5, 'e': 4.068637677921991e-15}",20,0,28.47768113364654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
647,False,"{'a': 0.5, 'e': 3.865205794025891e-15}",30,8,26.716742174896478,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 3.671945504324596e-15}",20,14,9.545558585061848,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 3.4883482291083666e-15}",20,0,31.67883692582805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
650,False,"{'a': 0.5, 'e': 3.313930817652948e-15}",30,21,17.76653183175039,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 3.1482342767703004e-15}",20,0,32.59346001094643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
652,False,"{'a': 0.5, 'e': 2.9908225629317853e-15}",20,0,26.984485692603492,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.5, 'e': 2.841281434785196e-15}",20,11,18.583718579258992,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 2.699217363045936e-15}",20,14,8.017037310157788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 2.564256494893639e-15}",30,0,37.5430580301114,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
656,False,"{'a': 0.5, 'e': 2.436043670148957e-15}",20,5,24.55804969992782,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 2.314241486641509e-15}",20,0,23.59428717019565,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
658,False,"{'a': 0.5, 'e': 2.1985294123094336e-15}",25,4,35.79065288395941,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 2.0886029416939616e-15}",20,0,24.149504267271652,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
660,False,"{'a': 0.5, 'e': 1.9841727946092637e-15}",20,0,28.759457730009007,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
661,False,"{'a': 0.5, 'e': 1.8849641548788004e-15}",35,0,-8.425127322335747,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
662,False,"{'a': 0.5, 'e': 1.7907159471348603e-15}",25,17,11.02850690157814,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 1.701180149778117e-15}",20,8,22.01136582200775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 1.6161211422892112e-15}",25,0,29.914208271134644,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
665,False,"{'a': 0.5, 'e': 1.5353150851747506e-15}",30,18,18.492097310165562,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 1.458549330916013e-15}",25,8,25.27163834996904,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 1.3856218643702122e-15}",25,0,36.514563296049126,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
668,False,"{'a': 0.5, 'e': 1.3163407711517015e-15}",20,10,16.412904264160783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 1.2505237325941164e-15}",20,2,27.082489161966024,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 1.1879975459644105e-15}",30,0,42.19753879687117,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
671,False,"{'a': 0.5, 'e': 1.12859766866619e-15}",20,0,21.668674960613572,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
672,False,"{'a': 0.5, 'e': 1.0721677852328804e-15}",25,0,30.68050270316034,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
673,False,"{'a': 0.5, 'e': 1.0185593959712363e-15}",25,8,29.328237384752182,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 9.676314261726745e-16}",25,8,31.986829057291875,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.5, 'e': 9.192498548640407e-16}",20,10,18.072577153030995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.5, 'e': 8.732873621208387e-16}",25,0,32.08218097424189,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
677,False,"{'a': 0.5, 'e': 8.296229940147967e-16}",20,0,25.522982533441215,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
678,False,"{'a': 0.5, 'e': 7.881418443140568e-16}",20,5,22.818303021636567,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 7.487347520983539e-16}",20,0,27.75887287735646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
680,False,"{'a': 0.5, 'e': 7.112980144934362e-16}",30,7,27.942522919945688,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 6.757331137687644e-16}",20,0,23.084933302730697,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
682,False,"{'a': 0.5, 'e': 6.419464580803261e-16}",20,0,23.57937516288116,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
683,False,"{'a': 0.5, 'e': 6.098491351763097e-16}",30,0,37.23472558778699,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
684,False,"{'a': 0.5, 'e': 5.793566784174943e-16}",20,0,19.43314459342211,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
685,False,"{'a': 0.5, 'e': 5.503888444966195e-16}",20,0,28.352375316094225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
686,False,"{'a': 0.5, 'e': 5.228694022717885e-16}",20,0,28.619791250217542,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
687,False,"{'a': 0.5, 'e': 4.967259321581991e-16}",25,13,21.46518379074612,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 4.718896355502891e-16}",20,0,26.4448171278449,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
689,False,"{'a': 0.5, 'e': 4.482951537727746e-16}",20,2,27.314529988823526,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 4.258803960841359e-16}",20,0,27.220739007455826,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
691,False,"{'a': 0.5, 'e': 4.0458637627992903e-16}",25,0,27.750943512886657,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
692,False,"{'a': 0.5, 'e': 3.843570574659326e-16}",20,0,30.66863270102624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
693,False,"{'a': 0.5, 'e': 3.651392045926359e-16}",20,6,21.45207488898727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 3.468822443630041e-16}",30,0,41.16640210023165,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
695,False,"{'a': 0.5, 'e': 3.295381321448539e-16}",20,2,25.41533426164563,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 3.130612255376112e-16}",20,0,28.045703422865806,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
697,False,"{'a': 0.5, 'e': 2.974081642607306e-16}",20,0,4.104752546484595,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
698,False,"{'a': 0.5, 'e': 2.8253775604769407e-16}",25,17,11.153476189497884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 2.6841086824530937e-16}",30,8,34.120217265643504,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 2.5499032483304387e-16}",20,0,22.623417356764726,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
701,False,"{'a': 0.5, 'e': 2.422408085913917e-16}",25,0,23.709873505911805,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
702,False,"{'a': 0.5, 'e': 2.301287681618221e-16}",20,0,27.30211385429313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 2.1862232975373098e-16}",30,16,22.355689923860204,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 2.0769121326604442e-16}",20,0,26.479653071518737,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
705,False,"{'a': 0.5, 'e': 1.9730665260274219e-16}",30,2,33.955583423024514,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 1.8744131997260506e-16}",20,16,9.003610203380013,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 1.780692539739748e-16}",20,7,22.654548440641783,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 1.6916579127527605e-16}",30,0,37.616295981244164,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
709,False,"{'a': 0.5, 'e': 1.6070750171151223e-16}",20,0,17.825524854027318,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
710,False,"{'a': 0.5, 'e': 1.5267212662593663e-16}",25,19,12.43573967436144,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 1.4503852029463978e-16}",25,0,31.64607903385679,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
712,False,"{'a': 0.5, 'e': 1.3778659427990779e-16}",20,7,22.632847548620873,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.5, 'e': 1.308972645659124e-16}",25,18,13.583579572465279,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
